Date,VN_AQI,CO,NO2,PM-10,PM-2-5,SO2
12/09/2023,97,19,53,61,97,21
11/09/2023,92,20,46,61,92,21
10/09/2023,98,16,45,60,98,21
09/09/2023,76,15,43,52,76,21
08/09/2023,55,11,37,43,55,20
07/09/2023,99,14,41,60,99,21
06/09/2023,98,19,42,63,98,22
05/09/2023,62,20,51,50,62,22
04/09/2023,38,7,34,27,38,21
03/09/2023,75,9,38,53,75,21
02/09/2023,108,11,37,62,108,21
01/09/2023,107,12,43,65,107,21
31/08/2023,93,17,54,60,93,21
30/08/2023,55,12,42,44,55,20
29/08/2023,62,15,40,51,62,20
28/08/2023,55,23,55,37,42,21
27/08/2023,80,19,52,57,80,21
26/08/2023,52,18,45,46,52,22
25/08/2023,76,13,43,55,76,21
24/08/2023,64,23,54,52,64,20
23/08/2023,66,21,55,53,66,22
22/08/2023,67,20,59,56,67,22
21/08/2023,69,24,62,56,69,23
20/08/2023,52,19,46,50,52,21
19/08/2023,94,26,73,65,94,22
18/08/2023,65,23,54,56,65,23
17/08/2023,85,25,68,62,85,22
16/08/2023,78,25,61,62,78,22
15/08/2023,64,21,58,50,64,22
14/08/2023,52,18,51,48,52,22
13/08/2023,76,15,51,55,76,21
12/08/2023,72,16,42,57,72,21
11/08/2023,94,26,58,65,94,23
10/08/2023,81,35,69,57,81,24
09/08/2023,69,22,51,54,69,22
08/08/2023,55,22,55,54,54,22
07/08/2023,52,25,52,52,50,22
06/08/2023,54,17,54,48,45,21
05/08/2023,50,16,43,37,50,22
04/08/2023,63,27,63,33,46,22
03/08/2023,55,20,44,49,55,21
02/08/2023,69,20,54,55,69,21
01/08/2023,59,32,59,39,54,22
31/07/2023,59,21,57,48,59,22
30/07/2023,70,14,45,54,70,21
29/07/2023,81,28,62,57,81,22
28/07/2023,64,19,50,54,64,22
27/07/2023,79,19,61,60,79,22
26/07/2023,64,19,64,51,55,22
25/07/2023,52,17,52,43,40,22
24/07/2023,57,23,57,44,43,22
23/07/2023,43,10,43,35,32,21
22/07/2023,47,12,39,46,47,21
21/07/2023,73,18,49,55,73,21
20/07/2023,83,26,45,58,83,21
19/07/2023,63,24,55,46,63,21
18/07/2023,79,8,31,58,79,20
17/07/2023,114,20,61,76,114,22
16/07/2023,86,16,52,62,86,22
15/07/2023,72,13,49,55,72,21
14/07/2023,50,17,50,45,49,22
13/07/2023,71,22,71,52,61,22
12/07/2023,63,14,63,41,41,21
11/07/2023,51,14,51,46,49,21
10/07/2023,52,17,52,45,46,21
09/07/2023,41,12,38,41,32,21
08/07/2023,37,11,36,37,35,21
07/07/2023,59,9,59,40,35,22
06/07/2023,45,16,28,45,40,20
05/07/2023,52,24,38,52,51,22
04/07/2023,59,16,34,51,59,20
03/07/2023,64,27,52,56,64,21
02/07/2023,56,20,40,53,56,20
01/07/2023,58,15,44,53,58,20
30/06/2023,55,16,42,52,55,20
29/06/2023,43,12,40,36,43,20
28/06/2023,35,15,35,34,34,20
27/06/2023,58,20,41,54,58,20
26/06/2023,58,25,49,52,58,21
25/06/2023,37,16,37,27,28,20
24/06/2023,45,20,38,40,45,20
23/06/2023,45,17,35,40,45,19
22/06/2023,86,28,61,67,86,22
21/06/2023,203,22,56,58,62,20
20/06/2023,66,21,44,57,66,20
19/06/2023,57,16,48,57,56,20
18/06/2023,41,17,32,40,41,19
17/06/2023,51,12,40,51,45,19
16/06/2023,232,18,53,55,62,20
15/06/2023,65,22,38,46,50,20
14/06/2023,45,16,38,38,45,19
13/06/2023,69,11,33,47,69,18
12/06/2023,103,24,50,67,103,20
11/06/2023,116,12,43,66,116,19
10/06/2023,100,21,100,63,96,20
09/06/2023,44,20,40,42,44,20
08/06/2023,116,23,58,65,113,21
07/06/2023,144,17,77,56,81,20
06/06/2023,76,20,36,55,76,21
05/06/2023,86,18,66,58,86,21
04/06/2023,92,16,57,59,76,20
03/06/2023,161,12,50,59,71,19
02/06/2023,183,22,65,62,86,21
01/06/2023,167,18,35,59,91,20
31/05/2023,113,13,50,63,89,20
30/05/2023,153,20,73,59,71,20
29/05/2023,165,20,64,55,67,20
28/05/2023,142,11,27,40,46,19
27/05/2023,142,13,46,50,49,20
26/05/2023,100,27,49,53,58,21
25/05/2023,138,20,81,51,55,20
24/05/2023,190,14,34,62,91,19
23/05/2023,211,17,45,64,89,19
22/05/2023,216,21,46,69,100,20
21/05/2023,198,11,35,63,92,19
20/05/2023,200,13,36,68,104,20
19/05/2023,120,13,92,67,94,20
18/05/2023,123,19,35,81,123,20
17/05/2023,111,27,60,74,111,21
16/05/2023,89,12,59,54,67,19
15/05/2023,66,15,46,52,66,20
14/05/2023,58,17,48,42,58,20
13/05/2023,38,5,29,33,38,19
12/05/2023,58,22,58,43,42,20
11/05/2023,143,23,97,48,43,20
10/05/2023,74,20,37,52,65,20
09/05/2023,89,25,52,61,89,20
08/05/2023,150,17,64,47,50,19
07/05/2023,90,14,40,66,90,19
06/05/2023,101,17,38,72,101,20
05/05/2023,78,25,43,65,78,20
04/05/2023,64,12,30,53,64,18
03/05/2023,44,3,27,44,44,18
02/05/2023,68,6,36,65,68,18
01/05/2023,101,9,42,81,101,19
30/04/2023,61,8,41,61,58,18
29/04/2023,60,9,60,48,41,19
28/04/2023,56,16,38,54,56,20
27/04/2023,91,14,51,64,91,20
26/04/2023,77,19,58,59,77,20
25/04/2023,69,11,69,50,44,19
24/04/2023,72,25,39,59,72,19
23/04/2023,80,14,42,61,80,19
22/04/2023,108,21,43,77,108,19
21/04/2023,135,25,69,85,135,20
20/04/2023,128,26,66,87,128,20
19/04/2023,126,26,54,84,126,19
18/04/2023,86,33,41,63,86,20
17/04/2023,98,17,41,68,98,19
16/04/2023,99,22,56,74,99,19
15/04/2023,108,39,60,70,108,20
14/04/2023,76,31,50,52,76,20
13/04/2023,61,20,44,46,61,19
12/04/2023,94,25,51,62,94,20
11/04/2023,101,29,48,61,101,20
10/04/2023,107,34,55,63,107,21
09/04/2023,110,17,47,71,110,20
08/04/2023,102,6,33,72,102,19
07/04/2023,100,22,50,71,100,20
06/04/2023,108,23,46,70,108,20
05/04/2023,121,23,45,77,121,21
04/04/2023,99,23,47,71,99,20
03/04/2023,73,24,47,59,73,20
02/04/2023,67,19,41,51,67,21
01/04/2023,102,26,55,66,102,22
31/03/2023,137,27,55,89,137,22
30/03/2023,86,24,48,63,86,20
29/03/2023,70,17,38,53,70,20
28/03/2023,67,12,35,57,67,20
27/03/2023,54,22,46,50,54,20
26/03/2023,55,11,33,52,55,20
25/03/2023,94,17,41,67,94,19
24/03/2023,119,20,46,76,119,20
23/03/2023,119,25,49,79,119,19
22/03/2023,135,20,49,78,135,19
21/03/2023,92,23,45,63,92,20
20/03/2023,67,17,32,54,67,19
19/03/2023,58,7,29,52,58,18
18/03/2023,67,11,41,57,67,18
17/03/2023,66,17,43,57,66,20
16/03/2023,72,17,52,64,72,20
15/03/2023,136,25,62,96,136,21
14/03/2023,132,10,55,104,132,19
13/03/2023,79,5,33,79,70,18
12/03/2023,120,13,50,78,120,20
11/03/2023,106,18,53,74,106,19
10/03/2023,142,28,57,88,142,20
09/03/2023,153,15,47,91,153,19
08/03/2023,94,21,59,70,94,20
07/03/2023,100,19,57,71,100,19
06/03/2023,150,24,74,89,150,19
05/03/2023,167,10,46,98,167,18
04/03/2023,135,8,41,79,135,19
03/03/2023,173,21,65,109,173,24
02/03/2023,183,15,55,114,183,24
01/03/2023,140,24,62,86,140,23
28/02/2023,154,28,85,89,154,23
27/02/2023,165,22,78,96,165,22
26/02/2023,130,10,52,74,130,22
25/02/2023,72,26,72,52,70,22
24/02/2023,87,11,52,66,87,22
23/02/2023,100,18,59,73,100,22
22/02/2023,96,22,64,70,96,21
21/02/2023,154,25,70,88,154,22
20/02/2023,132,23,66,72,132,21
19/02/2023,154,9,36,83,154,22
18/02/2023,124,18,60,77,124,21
17/02/2023,180,29,72,113,180,22
16/02/2023,135,14,41,76,135,21
15/02/2023,103,14,42,62,103,21
14/02/2023,75,21,51,56,75,21
13/02/2023,87,25,53,61,87,22
12/02/2023,70,8,28,53,70,20
11/02/2023,54,6,23,41,54,20
10/02/2023,56,16,33,49,56,21
09/02/2023,50,22,20,38,50,21
08/02/2023,41,23,25,26,41,20
07/02/2023,53,21,23,36,53,20
06/02/2023,70,20,25,56,70,19
05/02/2023,64,10,21,43,64,19
03/02/2023,129,26,37,70,129,20
02/02/2023,154,25,49,82,154,19
31/01/2023,156,25,62,88,156,19
30/01/2023,185,14,57,112,185,19
29/01/2023,159,37,43,92,159,19
28/01/2023,109,17,26,68,109,19
27/01/2023,126,9,12,71,126,19
26/01/2023,153,10,11,85,153,19
25/01/2023,118,6,28,70,118,18
24/01/2023,66,6,15,51,66,18
23/01/2023,158,8,26,82,158,19
22/01/2023,206,14,28,121,206,19
21/01/2023,197,11,27,119,197,19
20/01/2023,181,25,11,103,181,19
19/01/2023,161,14,17,90,161,18
18/01/2023,114,15,10,67,114,18
17/01/2023,106,8,10,64,106,18
16/01/2023,58,16,30,40,58,18
15/01/2023,101,15,28,60,101,19
14/01/2023,150,24,50,79,150,19
13/01/2023,110,24,35,63,110,19
12/01/2023,101,26,37,59,101,19
11/01/2023,149,28,28,79,149,19
10/01/2023,177,24,45,104,177,19
09/01/2023,195,39,92,117,195,19
08/01/2023,192,15,67,115,192,19
07/01/2023,152,32,74,80,152,19
06/01/2023,96,7,28,56,96,18
05/01/2023,152,24,42,79,152,19
04/01/2023,174,23,49,100,174,19
03/01/2023,137,19,51,65,137,18
02/01/2023,162,14,41,63,162,18
01/01/2023,157,20,61,58,157,19
31/12/2022,134,9,32,50,134,19
30/12/2022,105,11,34,38,105,18
29/12/2022,60,7,24,22,60,18
28/12/2022,48,12,48,10,21,19
27/12/2022,52,22,52,9,18,19
26/12/2022,57,26,57,12,25,19
25/12/2022,54,12,54,18,34,19
24/12/2022,65,13,65,22,40,18
23/12/2022,58,18,58,28,48,19
22/12/2022,73,21,73,40,69,19
21/12/2022,88,47,88,29,51,20
20/12/2022,76,21,76,44,73,19
19/12/2022,71,17,71,31,53,18
18/12/2022,50,12,50,15,23,18
17/12/2022,43,10,43,17,27,18
16/12/2022,86,27,86,42,74,18
15/12/2022,75,19,75,35,59,18
14/12/2022,57,30,57,31,53,18
13/12/2022,66,26,66,33,55,19
12/12/2022,66,39,66,37,65,19
11/12/2022,61,20,46,36,61,18
10/12/2022,44,7,24,24,44,18
09/12/2022,51,8,22,27,51,18
08/12/2022,49,10,26,26,49,18
07/12/2022,68,9,36,38,68,18
06/12/2022,61,29,47,38,61,19
05/12/2022,31,17,31,16,25,18
04/12/2022,27,4,18,15,27,17
03/12/2022,43,17,43,24,40,18
02/12/2022,27,6,26,15,27,18
01/12/2022,18,10,17,2,4,18
30/11/2022,26,16,26,12,18,18
29/11/2022,32,29,32,19,29,18
28/11/2022,35,14,35,15,22,18
27/11/2022,25,8,23,16,25,18
26/11/2022,44,24,26,27,44,18
25/11/2022,42,21,31,25,42,18
24/11/2022,36,14,25,20,36,18
23/11/2022,60,20,39,35,60,18
22/11/2022,75,24,45,44,75,18
21/11/2022,68,28,67,42,68,18
20/11/2022,47,19,47,28,46,18
19/11/2022,45,23,45,24,35,18
18/11/2022,34,25,34,19,29,20
17/11/2022,33,26,33,17,27,21
16/11/2022,45,33,45,21,34,21
15/11/2022,45,28,40,28,45,21
14/11/2022,84,39,84,34,53,22
13/11/2022,61,17,53,37,61,20
12/11/2022,50,23,50,29,46,21
11/11/2022,59,24,47,36,59,21
10/11/2022,85,28,54,51,85,20
09/11/2022,92,23,79,51,92,20
08/11/2022,104,21,77,55,104,19
07/11/2022,77,22,77,31,50,20
06/11/2022,69,18,69,5,10,19
05/11/2022,55,13,55,4,8,19
04/11/2022,82,33,82,5,10,21
03/11/2022,92,47,92,6,11,20
02/11/2022,83,53,83,25,41,20
01/11/2022,49,21,49,26,38,18
31/10/2022,33,7,33,16,25,17
30/10/2022,69,17,53,41,69,18
29/10/2022,84,17,64,51,84,18
28/10/2022,81,29,81,43,60,18
27/10/2022,50,23,50,33,48,18
26/10/2022,82,25,69,49,82,18
25/10/2022,60,28,55,35,60,18
24/10/2022,87,20,72,51,87,18
23/10/2022,72,48,72,43,67,19
22/10/2022,58,53,58,33,51,18
21/10/2022,33,18,33,17,30,17
20/10/2022,27,6,27,11,22,17
19/10/2022,57,24,54,34,57,17
18/10/2022,55,12,55,32,49,17
17/10/2022,57,26,57,26,40,17
16/10/2022,67,15,57,41,67,17
15/10/2022,75,26,75,38,59,17
14/10/2022,71,18,64,43,71,18
13/10/2022,83,46,83,37,56,18
12/10/2022,71,18,71,34,47,18
11/10/2022,56,16,56,33,49,17
10/10/2022,46,17,46,19,26,17
09/10/2022,33,7,33,18,30,17
08/10/2022,48,20,48,25,38,17
07/10/2022,48,22,48,27,41,17
06/10/2022,47,27,47,30,46,17
05/10/2022,52,19,52,27,42,17
04/10/2022,44,29,44,28,44,17
03/10/2022,38,21,38,24,37,17
02/10/2022,26,20,26,16,24,17
01/10/2022,29,22,27,17,29,17
30/09/2022,41,41,32,17,30,17
29/09/2022,47,30,47,23,43,17
28/09/2022,62,10,37,34,62,17
27/09/2022,66,36,63,38,66,17
26/09/2022,74,42,74,26,44,17
25/09/2022,44,10,37,24,44,16
24/09/2022,41,12,39,22,41,16
23/09/2022,50,30,50,22,38,17
22/09/2022,51,22,51,22,37,16
21/09/2022,53,18,53,26,43,17
20/09/2022,54,24,54,28,47,17
19/09/2022,71,28,71,22,38,17
18/09/2022,67,18,67,34,59,17
17/09/2022,56,22,56,26,40,17
16/09/2022,48,30,48,27,43,17
15/09/2022,57,25,57,27,44,17
14/09/2022,65,28,65,38,64,16
13/09/2022,54,16,49,33,54,16
12/09/2022,63,25,63,25,37,16
11/09/2022,45,17,45,22,34,16
10/09/2022,48,20,48,27,43,16
09/09/2022,45,24,45,20,33,16
08/09/2022,35,11,32,19,35,16
07/09/2022,60,28,60,35,58,16
06/09/2022,69,24,69,27,42,16
05/09/2022,62,30,62,17,26,16
04/09/2022,36,11,36,19,32,16
03/09/2022,52,15,52,23,38,16
02/09/2022,40,12,40,19,32,16
01/09/2022,36,8,33,21,36,16
31/08/2022,62,29,62,20,30,17
30/08/2022,53,29,53,16,23,16
29/08/2022,39,23,39,13,18,16
28/08/2022,26,14,26,13,20,16
27/08/2022,50,26,50,13,19,16
26/08/2022,26,21,26,10,16,17
25/08/2022,40,15,40,21,36,16
24/08/2022,56,18,56,24,38,16
23/08/2022,40,25,40,18,27,16
22/08/2022,48,31,48,10,13,17
21/08/2022,29,19,29,9,14,16
20/08/2022,38,19,38,11,18,16
19/08/2022,65,26,65,18,28,16
18/08/2022,59,21,59,18,27,16
17/08/2022,47,29,47,18,24,16
16/08/2022,58,23,58,18,25,16
15/08/2022,52,25,52,13,18,16
14/08/2022,46,15,46,14,21,16
13/08/2022,46,20,46,23,35,16
12/08/2022,42,36,42,15,24,17
11/08/2022,29,16,29,8,13,16
10/08/2022,31,12,31,13,22,16
09/08/2022,53,28,53,14,21,16
08/08/2022,36,26,36,17,28,16
07/08/2022,49,14,49,21,35,16
06/08/2022,38,23,38,15,25,17
05/08/2022,58,11,58,18,28,16
04/08/2022,48,23,48,19,29,16
03/08/2022,61,18,61,18,29,17
02/08/2022,52,19,52,19,30,17
01/08/2022,44,17,44,20,31,16
31/07/2022,41,8,41,16,24,16
30/07/2022,49,17,49,23,36,17
29/07/2022,47,17,47,24,37,17
28/07/2022,48,18,48,19,29,16
27/07/2022,31,10,31,15,21,16
26/07/2022,34,9,34,15,23,16
25/07/2022,37,15,37,14,21,16
24/07/2022,37,9,37,14,22,16
23/07/2022,39,7,39,20,34,16
22/07/2022,45,22,45,17,28,17
21/07/2022,35,23,34,22,35,17
20/07/2022,47,24,47,18,27,16
19/07/2022,50,16,50,17,26,16
18/07/2022,54,23,54,19,29,16
17/07/2022,38,9,38,14,21,16
16/07/2022,34,11,34,12,18,16
15/07/2022,47,16,47,13,21,16
14/07/2022,35,14,35,21,35,16
13/07/2022,36,23,36,21,32,16
12/07/2022,38,22,38,20,30,16
11/07/2022,40,18,40,20,31,15
10/07/2022,42,14,37,26,42,15
09/07/2022,51,20,48,32,51,15
08/07/2022,50,25,50,28,42,16
07/07/2022,34,23,34,19,28,16
06/07/2022,70,22,70,33,52,16
05/07/2022,52,21,52,22,32,16
04/07/2022,66,21,66,23,34,16
03/07/2022,34,6,34,17,23,15
02/07/2022,39,10,39,17,23,15
01/07/2022,36,10,36,21,32,15
30/06/2022,63,19,63,27,42,15
29/06/2022,59,17,59,31,48,15
28/06/2022,74,23,74,24,33,15
27/06/2022,38,11,38,17,22,15
26/06/2022,33,5,33,22,31,15
25/06/2022,27,7,27,18,24,15
24/06/2022,35,7,31,24,35,15
23/06/2022,57,17,57,32,49,15
22/06/2022,41,8,41,23,31,15
21/06/2022,35,11,35,24,28,16
20/06/2022,36,15,31,29,36,15
19/06/2022,29,12,29,23,29,16
18/06/2022,31,15,26,24,31,15
17/06/2022,25,11,23,20,25,15
16/06/2022,35,15,35,21,29,15
15/06/2022,37,19,37,17,27,15
14/06/2022,28,14,28,15,26,15
13/06/2022,37,21,37,17,26,16
12/06/2022,73,19,73,27,44,16
11/06/2022,94,22,94,36,64,16
10/06/2022,54,26,45,32,54,24
09/06/2022,65,22,35,39,65,28
08/06/2022,62,34,33,38,62,21
07/06/2022,37,23,37,22,36,22
06/06/2022,63,14,63,22,35,15
05/06/2022,55,17,50,38,55,24
04/06/2022,86,13,86,33,42,22
03/06/2022,37,16,27,28,37,23
02/06/2022,61,18,51,33,49,61
01/06/2022,54,16,44,28,41,54
31/05/2022,41,26,34,25,41,18
30/05/2022,72,25,37,39,58,72
29/05/2022,47,27,27,30,47,19
28/05/2022,48,20,48,28,45,19
27/05/2022,60,28,60,32,52,19
26/05/2022,67,29,43,43,67,44
25/05/2022,79,22,43,50,79,14
24/05/2022,36,22,19,20,36,14
23/05/2022,28,15,28,15,27,14
22/05/2022,55,14,23,32,55,14
21/05/2022,69,10,25,41,69,14
20/05/2022,51,24,33,35,51,15
19/05/2022,65,22,39,43,65,15
18/05/2022,59,25,40,41,59,15
17/05/2022,57,16,43,38,57,14
16/05/2022,36,17,36,18,25,14
15/05/2022,40,15,25,25,40,14
14/05/2022,69,16,29,41,69,14
13/05/2022,51,26,41,33,51,15
12/05/2022,53,21,53,34,52,16
11/05/2022,66,26,42,43,66,16
10/05/2022,50,17,29,33,50,15
09/05/2022,43,16,22,28,43,15
08/05/2022,40,14,23,26,40,14
07/05/2022,44,21,30,29,44,15
06/05/2022,104,18,41,59,104,15
05/05/2022,65,22,50,39,65,15
04/05/2022,68,18,51,36,68,15
03/05/2022,46,17,46,24,44,14
02/05/2022,37,13,37,14,26,15
01/05/2022,19,5,19,8,15,14
30/04/2022,35,14,35,18,34,15
29/04/2022,48,28,33,26,48,17
28/04/2022,33,14,30,17,33,16
27/04/2022,35,18,35,19,35,17
26/04/2022,43,21,37,23,43,18
25/04/2022,47,19,47,24,45,17
24/04/2022,38,12,21,20,38,16
23/04/2022,39,18,27,21,39,17
22/04/2022,33,18,31,18,33,18
21/04/2022,63,20,40,33,63,19
20/04/2022,72,22,51,38,72,21
19/04/2022,39,18,32,20,39,21
18/04/2022,34,12,34,12,22,14
17/04/2022,24,7,19,12,24,13
16/04/2022,46,14,46,13,26,15
15/04/2022,43,23,43,21,42,15
14/04/2022,42,22,42,22,42,20
13/04/2022,48,18,48,25,47,23
12/04/2022,39,16,35,21,39,15
11/04/2022,51,23,51,26,50,16
10/04/2022,46,12,44,25,46,14
09/04/2022,64,15,55,35,64,18
08/04/2022,113,19,69,56,113,25
07/04/2022,121,17,58,59,121,32
06/04/2022,131,26,80,64,131,20
05/04/2022,111,14,59,58,111,28
04/04/2022,83,11,55,50,83,28
03/04/2022,44,8,34,27,44,16
02/04/2022,38,6,26,14,23,14
01/04/2022,20,5,20,7,13,13
31/03/2022,49,22,49,27,49,17
30/03/2022,97,20,51,51,97,14
29/03/2022,99,22,59,53,99,23
28/03/2022,68,20,55,39,68,15
27/03/2022,48,7,34,28,48,18
26/03/2022,94,15,39,51,94,14
25/03/2022,72,22,41,40,72,13
24/03/2022,70,21,37,40,70,15
23/03/2022,31,7,22,17,31,13
22/03/2022,70,19,37,41,70,14
21/03/2022,68,20,45,41,68,13
20/03/2022,67,9,26,40,67,12
19/03/2022,59,21,37,34,59,13
18/03/2022,93,18,44,52,93,14
17/03/2022,64,20,36,38,64,13
16/03/2022,68,17,41,39,68,14
15/03/2022,94,18,56,53,94,15
14/03/2022,44,19,43,27,44,13
13/03/2022,37,12,37,21,35,12
12/03/2022,38,8,31,24,38,13
11/03/2022,49,18,46,30,49,13
10/03/2022,53,17,53,32,53,15
09/03/2022,62,17,61,39,62,19
08/03/2022,82,23,52,49,82,15
07/03/2022,87,48,87,35,59,13
06/03/2022,49,16,35,26,49,14
05/03/2022,60,15,37,33,60,13
04/03/2022,62,17,40,36,62,13
